MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,VesselGroup,VesselTypeDetailed,Origin_country,Origin_port,Destination_country,Destination_port,Cargo_type,Total_weight_cargo,Flag
338926657,2023-12-31 12:46:18,29.06337,-80.91507,0.0,56.3,511.0,CG27137,,CG27137,51,15.0,8.0,3.0,0.3,51.0,A,Other,Search and Rescue vessel,Netherlands,Rotterdam,Japan,Yokohama,General Cargo,100.0,Marshall Islands
338926777,2023-12-31 11:13:20,24.40868,-81.83739,11.0,29.1,511.0,CG26227,,,90,0.0,7.0,,,51.0,A,Other,"Other Type, all ships of this type",China,Ningbo-Zhoushan,Singapore,Jurong,General Cargo,100.0,China
338940000,2023-12-31 23:59:26,44.76638,-85.60714,0.0,326.8,359.0,STATE OF MICHIGAN,IMO8835451,WMAP,90,5.0,68.0,13.0,5.7,60.0,A,Other,"Other Type, all ships of this type",USA,Tacoma,Netherlands,Rotterdam,General Cargo,100.0,Liberia
338954000,2023-12-31 23:58:31,39.93349,-75.14125,0.1,123.0,511.0,CG WILLIAM TATE,IMO9177284,NNIA,90,5.0,53.0,10.0,2.4,55.0,A,Other,"Other Type, all ships of this type",Japan,Kobe,Netherlands,Rotterdam,General Cargo,100.0,Other
338955000,2023-12-31 23:57:11,34.15325,-119.20999,0.0,196.7,154.0,INDEPENDENCE,IMO8507016,KBGR,70,5.0,55.0,12.0,4.1,99.0,A,Cargo,"Cargo, all ships of this type",Japan,Yokohama,China,Xiamen,General Cargo,15287.96,Panama
338973000,2023-12-31 23:58:37,13.43712,144.6678,0.0,22.1,264.0,FRANK CABLE,,NGXQ,90,5.0,187.0,25.0,,90.0,A,Other,"Other Type, all ships of this type",Singapore,Jurong,Netherlands,Rotterdam,General Cargo,100.0,Liberia
338990000,2023-12-31 23:57:47,40.81166,-73.76548,0.0,14.0,5.0,KINGS POINTER,IMO7925302,,90,5.0,53.0,11.0,3.9,90.0,A,Other,"Other Type, all ships of this type",USA,Tacoma,China,Shanghai,General Cargo,100.0,Other
338995000,2023-12-31 23:58:07,36.93409,-76.33116,0.0,0.0,266.0,ARCTIC,IMO8644034,NCLS,90,5.0,229.0,32.0,12.2,35.0,A,Other,"Other Type, all ships of this type",Netherlands,Amsterdam,China,Tianjin,General Cargo,100.0,Marshall Islands
338997000,2023-12-31 23:59:15,39.87486,-75.20987,0.0,0.0,338.0,MCFARLAND,IMO7739856,AEGB,90,5.0,97.0,22.0,7.0,33.0,A,Other,"Other Type, all ships of this type",USA,Los Angeles,Japan,Yokohama,General Cargo,100.0,Other
339006000,2023-12-31 23:58:11,32.77691,-79.95155,0.0,360.0,511.0,THRIVING,IMO0000000,6YVQ6,37,,18.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Kobe,USA,Mobile,General Cargo,0.32,Marshall Islands
339012000,2023-12-31 23:59:55,25.95687,-80.12752,0.0,360.0,511.0,LADY K,IMO0000000,6YVR3,37,,33.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,USA,Seattle,General Cargo,0.42,Hong Kong
339022000,2023-12-31 14:02:43,26.09954,-80.16314,0.0,360.0,207.0,5 OCEANS,IMO0000000,6YVS4,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Beaumont,Singapore,Singapore,General Cargo,0.65,Marshall Islands
339032000,2023-12-31 23:58:49,26.13895,-80.10879,0.0,239.7,198.0,MAVERICK,,6YVT3,37,5.0,50.0,9.0,3.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Tianjin,USA,South Louisiana,General Cargo,0.37,Malta
339067000,2023-12-31 23:58:55,27.92646,-82.44307,0.0,322.3,230.0,OCEANUS V,,V7A2193,37,5.0,51.0,10.0,2.7,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Tokyo,USA,Miami,General Cargo,0.58,Marshall Islands
339071000,2023-12-31 23:58:55,26.09949,-80.16161,0.0,161.2,179.0,LADY CAROLINE,IMO9858644,6YVX7,37,5.0,0.0,0.0,2.5,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,USA,Seattle,General Cargo,0.46,Bahamas
339094000,2023-12-31 23:59:42,25.3119,-80.28096,0.0,152.6,89.0,ELYSIAN,,6YWA5,37,0.0,40.0,8.0,2.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,South Louisiana,Singapore,Jurong,General Cargo,0.6,Other
339096000,2023-12-31 23:59:29,25.78485,-80.17974,102.3,360.0,149.0,RELENTLESS,,6YWA9,37,8.0,42.0,10.0,2.5,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Ningbo-Zhoushan,General Cargo,0.65,Liberia
339117000,2023-12-31 23:57:36,26.13437,-80.11898,0.0,87.1,83.0,TOO SHALLOW,,6YUV2,37,5.0,30.0,0.0,2.5,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Tokyo,Netherlands,Rotterdam,General Cargo,0.91,Marshall Islands
339124000,2023-12-31 23:57:52,37.83962,-122.31237,0.0,345.9,511.0,COULD BE WORSE,IMO0000000,6YUV8,36,,16.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,China,Guangzhou,Singapore,Singapore,General Cargo,0.31,Panama
339127000,2023-12-31 22:16:36,18.52084,-64.39535,11.0,81.9,77.0,NADAN,,6YUW3,37,0.0,44.0,8.0,2.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Shanghai,USA,Tacoma,General Cargo,0.39,Marshall Islands
339137000,2023-12-31 06:11:51,17.89549,-62.85872,0.1,142.3,77.0,M2,IMO9519080,6YUX4,37,8.0,36.0,8.0,2.3,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Hong Kong,Netherlands,Rotterdam,General Cargo,0.34,Marshall Islands
339161000,2023-12-31 23:58:57,26.1175,-80.14217,0.0,200.5,111.0,REARDEN STEEL,IMO8996944,6YUZ9,37,5.0,38.0,8.0,2.7,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,Netherlands,Rotterdam,General Cargo,1.14,Other
339162000,2023-12-31 23:49:48,34.80585,-76.6835,0.0,360.0,511.0,ALCHEMIST,IMO0000000,6YVA3,37,,30.0,8.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,Japan,Tokyo,General Cargo,0.65,Japan
339173000,2023-12-31 13:11:57,18.50294,-64.52019,17.0,78.8,511.0,INDIGO,IMO0000000,,37,,20.0,10.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Houston,China,Qingdao,General Cargo,0.55,Singapore
339208000,2023-12-31 23:57:40,25.69163,-80.25706,0.0,354.7,196.0,ON Q,IMO0000000,6YVF5,37,,27.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,USA,Oakland,General Cargo,0.65,Liberia
339217000,2023-12-31 06:08:51,17.89281,-62.86288,0.1,163.1,82.0,OCEANOS,IMO8735730,6YVG5,37,0.0,49.0,9.0,2.6,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Dalian,Netherlands,Rotterdam,General Cargo,0.46,Malta
339219000,2023-12-31 23:55:53,25.77262,-80.14249,0.0,360.0,511.0,CREED,IMO0000000,6YVG7,37,,30.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,Japan,Nagoya,General Cargo,1.13,Panama
339221000,2023-12-31 23:58:31,25.31146,-80.2794,0.0,351.4,346.0,M/Y SYMPONY,,6YVG9,37,5.0,25.0,8.0,2.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Tokyo,Netherlands,Rotterdam,General Cargo,0.57,Liberia
339224000,2023-12-31 14:45:33,26.09378,-80.17413,0.0,360.0,511.0,PLANE TO SEA,IMO0000000,6YVH4,37,,30.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Qingdao,Netherlands,Rotterdam,General Cargo,0.48,Marshall Islands
339227000,2023-12-31 23:59:49,26.08741,-80.18475,0.0,360.0,511.0,ECHO TOO,IMO0000000,6YVH6,37,,23.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,USA,South Louisiana,General Cargo,0.52,Singapore
339232000,2023-12-31 22:44:40,18.43833,-64.72936,0.5,197.2,102.0,MAMMA MIA,,6YVI2,37,1.0,37.0,8.0,1.9,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Shenzhen,USA,Charleston,General Cargo,0.45,Other
339244972,2023-12-31 23:59:06,34.80544,-76.68534,0.0,100.9,511.0,DEAD COW 53,IMO0607430,DEADCOW,51,3.0,25.0,16.0,2.0,51.0,A,Other,Search and Rescue vessel,Japan,Yokohama,Singapore,Jurong,General Cargo,100.0,Japan
339246000,2023-12-31 23:57:43,24.56519,-81.73612,0.0,360.0,135.0,EMMILIZA,IMO0000000,6YVJ8,37,,20.0,10.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Ningbo-Zhoushan,General Cargo,0.38,Hong Kong
339251000,2023-12-31 15:06:22,26.53245,-81.93918,0.0,191.6,31.0,TO-KALON,,6YVK4,37,5.0,30.0,8.0,0.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Kobe,Netherlands,Amsterdam,General Cargo,0.45,Panama
339252000,2023-12-31 22:15:46,26.10273,-80.11723,1.6,150.2,131.0,HANNA,IMO0000000,6YVK5,37,,29.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,USA,Los Angeles,General Cargo,0.65,Other
339254000,2023-12-31 23:59:46,47.64749,-122.33109,0.0,292.0,235.0,MIRA TWO,IMO0000000,6YVK7,37,,34.0,8.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,New York,Singapore,Singapore,General Cargo,0.23,Singapore
339266000,2023-12-31 23:58:35,26.06074,-80.13254,0.0,346.9,0.0,HIGHLANDER,IMO8668030,V7ZB2,37,5.0,50.0,10.0,3.2,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,USA,Houston,General Cargo,0.4,Liberia
339271000,2023-12-31 23:58:13,26.1011,-80.16071,0.1,87.6,25.0,STARSHIP,,6YVM6,37,5.0,43.0,8.0,2.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Netherlands,Rotterdam,General Cargo,1.25,Other
339274000,2023-12-31 23:59:00,26.00201,-80.12224,0.1,326.9,511.0,WOLFPACK,IMO0000000,6YVM9,37,0.0,30.0,7.0,2.2,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Ningbo-Zhoushan,General Cargo,0.5,Panama
339277000,2023-12-31 06:08:29,17.89583,-62.86225,0.0,236.8,53.0,QUANTUM OF SOLACE,IMO1011135,6YVN4,37,1.0,73.0,12.0,4.1,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Shanghai,Singapore,Jurong,General Cargo,0.49,Panama
339291000,2023-12-31 23:57:54,25.78625,-80.17922,0.0,360.0,511.0,SAMO,IMO0000000,6YVO8,37,,33.0,13.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Yokohama,China,Dalian,General Cargo,0.47,Hong Kong
339300000,2023-12-31 23:59:00,26.13929,-80.10914,0.0,0.0,511.0,DONA LOLA,IMO8654132,6YRN4,37,5.0,39.0,7.0,1.9,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Japan,Osaka,General Cargo,0.53,Greece
339300720,2023-12-31 05:55:29,18.03937,-63.0902,0.0,332.2,163.0,VICTORIA DEL MAR,IMO9399583,6YRO2,37,5.0,50.0,10.0,3.3,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,Netherlands,Amsterdam,General Cargo,0.31,Liberia
339301000,2023-12-31 23:59:39,32.7101,-117.23327,0.0,237.2,511.0,MEOW,,6YR04,37,,,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Netherlands,Rotterdam,General Cargo,1.11,Singapore
339318000,2023-12-31 23:58:22,33.98051,-118.44647,0.0,176.3,511.0,TRISARA,,6YRR4,37,,33.0,6.0,,37.0,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,Singapore,Singapore,General Cargo,0.39,Other
339354000,2023-12-31 23:59:23,26.09747,-80.1644,0.0,97.4,265.0,KEIKI KAI,IMO1011587,6YRV3,37,5.0,30.0,7.0,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Los Angeles,Singapore,Jurong,General Cargo,0.59,Marshall Islands
339365000,2023-12-31 23:56:55,26.08594,-80.18597,0.0,339.4,258.0,ARMS REACH,,6YRW7,37,5.0,,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Shanghai,Netherlands,Rotterdam,General Cargo,0.51,Liberia
339428000,2023-12-31 23:58:02,26.08617,-80.18767,0.1,52.4,87.0,BERILDA,,6YSK3,37,5.0,,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,South Louisiana,China,Shanghai,General Cargo,0.18,Singapore
339464000,2023-12-31 06:47:07,17.90844,-62.87007,0.1,28.3,92.0,PLAN A,,6YSO8,37,1.0,,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,USA,South Louisiana,General Cargo,0.61,Malta
339503000,2023-12-31 23:59:43,18.47283,-64.57796,0.0,152.4,42.0,MIM,IMO9391103,6YSD4,37,1.0,43.0,8.0,2.1,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,Netherlands,Amsterdam,General Cargo,0.65,Liberia
339513000,2023-12-31 14:41:50,26.71505,-80.04861,0.0,0.0,511.0,MTL,,6YSU2,37,0.0,34.0,7.0,1.8,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Seattle,Singapore,Singapore,General Cargo,0.54,Hong Kong
339514000,2023-12-31 23:57:31,27.77826,-82.61957,0.1,327.0,511.0,MOON DANCER,,6YSU3,37,1.0,28.0,7.0,2.5,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Japan,Kobe,General Cargo,0.4,Marshall Islands
339556000,2023-12-31 12:53:40,18.51691,-64.37089,6.7,133.9,511.0,SPLIT SECOND,,6YSZ4,37,,,,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Shanghai,USA,Los Angeles,General Cargo,0.4,Liberia
339559000,2023-12-31 23:54:42,33.97741,-118.4495,0.0,144.9,511.0,IMAGINE,,6YSZ7,36,,,,,,B,Pleasure Craft/Sailing,Sailing,China,Xiamen,Netherlands,Amsterdam,General Cargo,0.41,Panama
339561000,2023-12-31 22:45:50,18.44522,-64.82882,0.2,324.6,511.0,EUPHORIA,,6YSZ8,36,,,,,,B,Pleasure Craft/Sailing,Sailing,USA,New York,Singapore,Singapore,General Cargo,0.41,Marshall Islands
339571000,2023-12-31 23:58:43,26.09851,-80.16663,0.0,33.4,214.0,INEVITABLE,,6YTB2,37,5.0,,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Osaka,Netherlands,Amsterdam,General Cargo,0.24,Bahamas
339585000,2023-12-31 23:57:44,25.79544,-80.14575,0.0,316.0,511.0,THE CAPITAL,IMO0000000,6YTC8,37,,38.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Beaumont,Singapore,Singapore,General Cargo,0.65,Liberia
339592000,2023-12-31 23:59:18,25.97124,-80.12732,0.1,360.0,282.0,LIL MUTHA,IMO0000000,,37,,24.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Netherlands,Amsterdam,General Cargo,0.51,Cyprus
339636000,2023-12-31 17:24:18,18.33557,-64.92134,1.0,286.1,511.0,CLUB M II,IMO0000000,6YTH2,37,,8.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Long Beach,Japan,Tokyo,General Cargo,0.37,Panama
339689000,2023-12-31 23:58:29,25.78463,-80.17919,0.0,360.0,511.0,EXUMA,IMO0000000,6YTM6,37,,35.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,China,Shenzhen,General Cargo,0.58,Greece
339713000,2023-12-31 23:56:19,26.09833,-80.16635,0.0,196.7,217.0,NEVER BLUE,IMO0000000,6YTN9,37,,35.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Japan,Tokyo,General Cargo,0.92,Hong Kong
339773000,2023-12-31 23:42:20,26.09861,-80.16682,0.0,286.4,511.0,GRANDEUR,IMO0000000,6YTU8,37,,36.0,8.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Japan,Nagoya,General Cargo,0.88,Other
339819000,2023-12-31 09:19:10,18.49835,-64.35831,0.0,214.7,511.0,JUS CHILL'N 3,,6YTY9,37,0.0,33.0,7.0,2.2,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Hong Kong,Netherlands,Amsterdam,General Cargo,0.61,Singapore
339822000,2023-12-31 23:59:35,26.09823,-80.16213,0.0,134.8,85.0,HIGH OCCUPANCY,,6YTZ4,37,5.0,50.0,10.0,0.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Houston,Japan,Yokohama,General Cargo,0.37,China
339824000,2023-12-31 23:58:12,48.42649,-123.38196,0.0,349.9,125.0,NOORDERZON,IMO9129990,6YTZ6,37,5.0,37.0,8.0,3.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Shenzhen,USA,Los Angeles,General Cargo,0.35,Liberia
339836000,2023-12-31 23:59:11,25.73097,-80.23098,0.0,134.2,511.0,JUS CHILLN,IMO0000000,6YUA9,37,,26.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,South Louisiana,China,Shanghai,General Cargo,0.52,Marshall Islands
339846000,2023-12-31 09:30:30,17.91191,-62.87026,0.3,211.1,68.0,TIGERLILY TOO,IMO0000000,6YUC2,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Singapore,Singapore,General Cargo,1.29,Other
339852000,2023-12-31 23:59:27,29.89362,-81.29345,0.4,360.0,511.0,VESPER LYND,IMO0000000,6YUC7,37,,20.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Corpus Christi,Singapore,Singapore,General Cargo,0.24,Panama
339861000,2023-12-31 23:29:40,18.43573,-64.53798,0.1,331.4,46.0,BABA'S,IMO9822607,6YUD8,37,1.0,56.0,11.0,3.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Yokohama,USA,Tacoma,General Cargo,0.42,Marshall Islands
339915000,2023-12-31 23:58:20,25.7853,-80.17864,0.0,140.1,511.0,FREE SPIRIT,IMO0000000,ZGEU2,37,,36.0,11.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,USA,Jacksonville,General Cargo,0.64,Panama
339952000,2023-12-31 23:59:24,26.09023,-80.1744,0.0,203.9,288.0,SWEET CAROLINE,IMO9763930,6YUN8,37,5.0,38.0,8.0,2.5,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Japan,Tokyo,USA,New York,General Cargo,0.37,Marshall Islands
339998000,2023-12-31 23:57:57,25.78662,-80.17978,0.0,360.0,511.0,AVICA,IMO0000000,6YUS8,37,,26.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Nagoya,Netherlands,Rotterdam,General Cargo,0.84,Panama
341045000,2023-12-31 23:58:57,25.93516,-80.14933,0.0,360.0,511.0,AURIGA,IMO0000000,V4J04,37,,36.0,12.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,USA,Seattle,General Cargo,0.15,Other
341084001,2023-12-31 18:47:38,18.31148,-64.62691,0.1,360.0,511.0,WISDOM,IMO0000000,V4EM5,36,,14.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Rotterdam,China,Shenzhen,General Cargo,0.5,Liberia
341126001,2023-12-31 14:38:01,26.74788,-80.04946,0.0,277.7,4.0,MARAMA,,V4GC5,37,5.0,37.0,9.0,0.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,China,Ningbo-Zhoushan,Netherlands,Amsterdam,General Cargo,0.34,Other
341351000,2023-12-31 23:58:27,25.92153,-80.12878,6.2,146.6,511.0,FUTURE,IMO0000000,V4HN4,37,,28.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Japan,Kobe,General Cargo,0.33,Panama
341504000,2023-12-31 22:32:27,18.15984,-63.14453,0.1,170.2,511.0,MUTTY'S PRIDE,IMO7917757,V4TL,70,8.0,54.0,11.0,3.7,79.0,A,Cargo,"Cargo, all ships of this type",Singapore,Singapore,Netherlands,Amsterdam,General Cargo,15833.81,China
341892000,2023-12-31 23:57:17,26.08554,-80.19296,0.0,321.3,511.0,TORTUGA,,V4DDU4,37,5.0,0.0,0.0,2.1,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Singapore,Singapore,General Cargo,1.3,Other
341899000,2023-12-31 22:17:08,26.05874,-80.12888,0.0,360.0,511.0,ALGI,IMO0000000,V4VR4,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,China,Qingdao,General Cargo,0.29,Bahamas
345050078,2023-12-31 23:53:16,27.58781,-84.44282,3.0,91.0,92.0,B/A NATALIE,IMO8016110,XCBM4,90,0.0,67.0,16.0,4.0,1.0,A,Other,"Other Type, all ships of this type",Netherlands,Rotterdam,Singapore,Jurong,General Cargo,100.0,Marshall Islands
345090004,2023-12-31 23:59:38,29.58602,-90.60079,0.0,0.0,511.0,HOS DAKOTA,IMO9207601,XCRF7,90,5.0,60.0,16.0,4.9,79.0,A,Other,"Other Type, all ships of this type",Japan,Nagoya,Netherlands,Rotterdam,General Cargo,100.0,Liberia
345090009,2023-12-31 23:57:58,29.14651,-90.21305,0.1,143.0,240.0,HOS CORAL,IMO9518622,XCBI5,79,5.0,87.0,19.0,4.3,79.0,A,Tanker,"Cargo, no additional information",UAE,Dubai,Russia,Vladivostok,Crude Oil,96538.47,Liberia
345090013,2023-12-31 23:49:10,29.14306,-90.21423,0.0,251.7,511.0,HOS IRON HORSE,IMO9457050,XCBM5,90,5.0,132.0,22.0,5.4,99.0,A,Other,"Other Type, all ships of this type",USA,Los Angeles,Japan,Kobe,General Cargo,100.0,Greece
345090014,2023-12-31 23:58:08,29.14602,-90.21388,0.0,244.0,61.0,HOS WINCHESTER,IMO9490064,XCBL5,90,5.0,89.0,20.0,4.2,90.0,A,Other,"Other Type, all ships of this type",Netherlands,Amsterdam,China,Guangzhou,General Cargo,100.0,Panama
345090016,2023-12-31 23:55:26,29.14534,-90.21551,0.0,156.6,242.0,HOS REMINGTON,IMO9686144,XCBK7,72,5.0,82.0,17.0,3.7,72.0,A,Tanker,"Cargo, hazardous category B",UAE,Abu Dhabi,USA,Corpus Christi,Petroleum Products,66453.29,Liberia
345090026,2023-12-31 23:52:12,29.14198,-90.21417,0.0,267.0,163.0,HOS RIDGEWIND,IMO9260706,XCBT2,36,5.0,79.0,18.0,4.0,36.0,A,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,Japan,Tokyo,General Cargo,0.99,Marshall Islands
345140400,2023-12-31 21:07:56,31.78404,-116.65821,1.1,28.3,511.0,NEPTUNUS,IMO8821747,XCSI2,80,1.0,100.0,17.0,0.0,80.0,A,Tanker,"Tanker, all ships of this type",Saudi Arabia,Yanbu,USA,Seattle,Crude Oil,77286.88,Hong Kong
347016450,2023-12-31 23:51:23,33.34607,-118.32409,0.2,171.5,511.0,DO NOTHIN',IMO0000000,,36,,10.0,5.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Long Beach,China,Xiamen,General Cargo,0.38,Bahamas
351132000,2023-12-31 00:58:00,28.59462,-89.25588,11.5,144.0,145.0,MELOI,IMO9392119,3FOD,70,0.0,179.0,28.0,10.0,79.0,A,Cargo,"Cargo, all ships of this type",Japan,Yokohama,Singapore,Jurong,General Cargo,18610.52,Malta
351249000,2023-12-31 23:59:26,33.7515,-118.2685,3.0,244.4,61.0,NYK OCEANUS,IMO9312975,3EMR8,70,0.0,336.0,45.0,14.0,70.0,A,Cargo,"Cargo, all ships of this type",China,Guangzhou,Japan,Nagoya,General Cargo,11167.79,Other
351341000,2023-12-31 21:11:23,27.96546,-77.09941,11.3,255.5,257.0,SOLAR KATHERINE,IMO9882396,3FWO,80,0.0,183.0,32.0,8.5,80.0,A,Tanker,"Tanker, all ships of this type",USA,Los Angeles,Saudi Arabia,Yanbu,Petroleum Products,81292.38,China
351356000,2023-12-31 23:58:58,39.51391,-73.76767,12.5,29.0,30.0,MSC SARISKA V,IMO8715857,3FIF9,70,0.0,294.0,32.0,12.5,71.0,A,Cargo,"Cargo, all ships of this type",Singapore,Singapore,USA,Houston,General Cargo,12279.19,Other
351361000,2023-12-31 23:59:35,33.63897,-118.29128,9.8,268.4,268.0,MSC KALINA,IMO9399026,3ETW2,70,0.0,366.0,51.0,15.6,71.0,A,Cargo,"Cargo, all ships of this type",Netherlands,Rotterdam,China,Hong Kong,General Cargo,13027.42,Marshall Islands
351573000,2023-12-31 23:59:11,36.82348,-74.81423,14.4,268.4,268.0,MALENA,IMO9852822,3ELB6,70,0.0,229.0,32.0,7.6,70.0,A,Cargo,"Cargo, all ships of this type",Singapore,Jurong,USA,Corpus Christi,General Cargo,17820.56,Other
351628000,2023-12-31 23:59:11,31.96721,-80.47252,0.1,97.1,216.0,MORNING CALYPSO,IMO9638460,3FIK5,70,1.0,199.0,32.0,9.0,70.0,A,Cargo,"Cargo, all ships of this type",Singapore,Singapore,China,Guangzhou,General Cargo,14250.35,Hong Kong
351757000,2023-12-31 23:59:20,43.59873,-125.92445,17.3,182.1,180.0,COMET ACE,IMO9182356,H3AM,70,0.0,174.0,29.0,8.5,70.0,A,Cargo,"Cargo, all ships of this type",Netherlands,Rotterdam,Japan,Kobe,General Cargo,11256.94,Liberia
352001015,2023-12-31 07:22:56,14.99415,-66.88824,15.6,105.4,107.0,CALLUNA GAS,IMO9914058,3E2087,80,0.0,230.0,37.0,11.3,80.0,A,Tanker,"Tanker, all ships of this type",USA,Corpus Christi,UAE,Abu Dhabi,Fuel Oil,86587.1,Marshall Islands
352001045,2023-12-31 23:02:14,18.31914,-64.61819,0.3,44.4,511.0,S/V VENTARRON,IMO0000000,HO2725,36,,15.0,5.0,0.0,36.0,B,Pleasure Craft/Sailing,Sailing,Japan,Nagoya,China,Ningbo-Zhoushan,General Cargo,0.23,Bahamas
352001121,2023-12-31 23:58:25,37.26069,-76.13805,0.0,37.8,18.0,REGINA,IMO9934931,3E3400,70,1.0,229.0,32.0,8.2,70.0,A,Cargo,"Cargo, all ships of this type",Netherlands,Amsterdam,Japan,Nagoya,General Cargo,8082.62,Marshall Islands
352001169,2023-12-31 23:43:56,15.25068,-66.9227,8.5,51.0,55.0,SIRIOS CEMENT III,IMO9373606,3E3435,70,0.0,145.0,25.0,6.0,70.0,A,Cargo,"Cargo, all ships of this type",Singapore,Jurong,China,Shanghai,General Cargo,17876.65,Japan
352001173,2023-12-31 23:59:39,42.34472,-71.02392,0.0,180.0,268.0,NACC PROVIDENCE,IMO9326342,3E3438,70,5.0,145.0,25.0,8.1,79.0,A,Cargo,"Cargo, all ships of this type",Netherlands,Rotterdam,Singapore,Singapore,General Cargo,15089.15,Other
